angleChange,distanceChange,xChange,yChange,zChange
9.65594e-06,0.101267,-0.0643177,0.0499992,0.0601525
9.06744e-06,0.101447,-0.0636539,0.0500002,0.0611529
8.51092e-06,0.101535,-0.0629025,0.0500002,0.0620694
7.98553e-06,0.101535,-0.0620689,0.0500002,0.0629025
7.49093e-06,0.101448,-0.0611553,0.0500002,0.0636535
7.02699e-06,0.101267,-0.0601501,0.0499992,0.0643191
6.59415e-06,0.101004,-0.0590706,0.0500002,0.0649028
6.19278e-06,0.100649,-0.0579033,0.0500002,0.0654025
5.82366e-06,0.100207,-0.0566502,0.0500002,0.0658197
5.48734e-06,0.0996823,-0.0553207,0.0500002,0.0661526
5.18418e-06,0.099069,-0.0539017,0.0499992,0.0664029
4.91392e-06,0.0983754,-0.0524044,0.0500002,0.0665693
4.67544e-06,0.0975972,-0.0508194,0.0500002,0.0666528
4.46639e-06,0.0967397,-0.0491524,0.0500002,0.0666528
4.28319e-06,0.0958049,-0.0474033,0.0500002,0.0665693
4.1213e-06,0.0947932,-0.0455685,0.0499992,0.0664029
3.97625e-06,0.0937115,-0.0436535,0.0500002,0.0661528
3.84603e-06,0.092559,-0.0416527,0.0500002,0.0658195
3.73561e-06,0.0913407,-0.0395679,0.0500002,0.0654025
3.66545e-06,0.0900643,-0.037405,0.0500002,0.0649033
3.68428e-06,0.0887275,-0.0351524,0.0499992,0.0643191
3.8825e-06,0.0873433,-0.0328197,0.0500002,0.063653
4.38945e-06,0.0859133,-0.0304031,0.0500002,0.0629025
5.34307e-06,0.0844461,-0.0279007,0.0500002,0.0620699
6.86137e-06,0.0829509,-0.025322,0.0500002,0.0611525
9.04742e-06,0.0814334,-0.0226517,0.0499992,0.060153
1.2017e-05,0.0799082,-0.0199032,0.0500002,0.0590692
1.59091e-05,0.0783845,-0.0170689,0.0500002,0.0579031
2.08859e-05,0.076875,-0.0141506,0.0500002,0.0566525
2.71147e-05,0.0753971,-0.0111561,0.0500002,0.0553195
3.47297e-05,0.0739629,-0.00806808,0.0499992,0.0539026
4.37672e-05,0.0725957,-0.00490379,0.0500002,0.052403
5.40594e-05,0.0713117,-0.00165176,0.0500002,0.0508194
6.19762e-05,0.0710311,0.00206184,0.0500002,0.0504098
6.94598e-05,0.0718253,0.00610542,0.0500002,0.0512013
7.23497e-05,0.0727962,0.0100193,0.0499992,0.0519516
7.06809e-05,0.0739178,0.013813,0.0500002,0.0526595
6.49598e-05,0.0751618,0.0174809,0.0500002,0.0533264
5.61813e-05,0.0765027,0.0210209,0.0500002,0.0539515
4.57046e-05,0.0779178,0.024437,0.0500002,0.0545344
3.49134e-05,0.0793867,0.027729,0.0499992,0.0550766
2.49082e-05,0.0808904,0.0308952,0.0500002,0.0555763
1.63614e-05,0.0824116,0.0339375,0.0500002,0.0560348
9.53502e-06,0.0839343,0.0368538,0.0500002,0.0564513
4.39347e-06,0.0854461,0.0396461,0.0500002,0.0568261
8.09701e-07,0.0869342,0.0423126,0.0499992,0.0571601
1.87685e-06,0.0883882,0.0448532,0.0500002,0.0574512
3.45755e-06,0.0898002,0.0472717,0.0500002,0.0577013
4.39656e-06,0.0911592,0.0495625,0.0500002,0.0579097
4.87433e-06,0.0924596,0.0517292,0.0500002,0.0580761
5.03604e-06,0.0936941,0.0537701,0.0499992,0.0582018
4.98846e-06,0.0948585,0.055687,0.0500002,0.0582845
4.80816e-06,0.0959486,0.0574818,0.0500002,0.0583264
4.5495e-06,0.0969542,0.059145,0.0500002,0.0583265
4.25176e-06,0.0978771,0.0606861,0.0500002,0.0582848
3.94461e-06,0.0987136,0.0621052,0.0499992,0.0582013
3.65211e-06,0.0994586,0.0633965,0.0500002,0.0580765
3.39565e-06,0.100109,0.0645618,0.0500002,0.0579096
3.19523e-06,0.100664,0.0656033,0.0500002,0.0577013
3.06915e-06,0.101122,0.0665207,0.0500002,0.0574514
3.0315e-06,0.101481,0.0673141,0.0499992,0.0571598
3.08927e-06,0.101736,0.0679779,0.0500002,0.0568264
3.24076e-06,0.101892,0.0685215,0.0500002,0.0564514
3.47757e-06,0.101942,0.0689373,0.0500002,0.0560347
3.78818e-06,0.101889,0.0692291,0.0500002,0.0555766
4.16117e-06,0.10173,0.0693951,0.0499992,0.0550764
4.5873e-06,0.101468,0.0694389,0.0500002,0.0545347
5.06002e-06,0.101098,0.069355,0.0500002,0.0539514
5.57525e-06,0.100622,0.0691452,0.0500002,0.0533264
6.13096e-06,0.10004,0.0688114,0.0500002,0.0526597
6.72665e-06,0.0993533,0.0683537,0.0499992,0.0519513
7.36357e-06,0.0985628,0.0677719,0.0500002,0.0512013
8.04358e-06,0.0976654,0.0670624,0.0500002,0.0504098
8.7699e-06,0.0966649,0.0662289,0.0500002,0.0495764
9.54659e-06,0.0955625,0.0652714,0.0500002,0.0487013
1.03784e-05,0.0943578,0.064188,0.0499992,0.0477847
1.12712e-05,0.0930541,0.0629787,0.0500002,0.0468265
1.22317e-05,0.0916528,0.0616455,0.0500002,0.0458264
1.32676e-05,0.0901572,0.0601883,0.0500002,0.0447847
1.43882e-05,0.0885675,0.0586033,0.0500002,0.0437016
1.56034e-05,0.0868886,0.0568943,0.0499992,0.0425763
1.69257e-05,0.0851278,0.0550632,0.0500002,0.0414097
1.83692e-05,0.0832841,0.0531044,0.0500002,0.0402013
1.99514e-05,0.0813661,0.0510216,0.0500002,0.0389516
2.16939e-05,0.0793785,0.0488129,0.0500002,0.0376595
2.3624e-05,0.077329,0.0464783,0.0499992,0.0363266
2.57791e-05,0.0752296,0.0440216,0.0500002,0.0349511
2.8211e-05,0.0730866,0.0414371,0.0500002,0.0335349
3.09953e-05,0.0709142,0.0387287,0.0500002,0.0320764
3.4246e-05,0.0687266,0.0358944,0.0500002,0.0305763
3.81355e-05,0.0665431,0.0329399,0.0499992,0.0290347
4.29247e-05,0.0643805,0.0298538,0.0500002,0.0274515
4.89893e-05,0.0622656,0.0266457,0.0500002,0.0258263
7.20388e-05,0.117499,0.043499,0.0983887,0.0472593
9.76523e-05,0.108757,0.031168,0.0953884,0.0419259
0.000125465,0.101716,0.0198326,0.0927229,0.0368148
0.000152133,0.0963305,0.0095005,0.0903883,0.0319259
0.00016908,0.0924975,0.000167847,0.0883894,0.0272592
0.000169285,0.0900446,-0.00816917,0.0867224,0.0228148
0.000153418,0.0887524,-0.0154972,0.0853882,0.0185926
0.000128887,0.0883818,-0.0218353,0.0843897,0.0145926
0.00010369,0.0886803,-0.0271664,0.0837212,0.0108148
8.22994e-05,0.0894355,-0.0314999,0.0833893,0.00725925
6.58313e-05,0.0904576,-0.0348339,0.0833893,0.00392592
5.41541e-05,0.0916051,-0.0371666,0.0837226,0.000814855
4.77048e-05,0.0927793,-0.0384998,0.0843887,-0.00207412
4.78385e-05,0.0939242,-0.0388336,0.0853887,-0.00474074
5.51123e-05,0.0950213,-0.038166,0.0867224,-0.00718516
6.79844e-05,0.0960911,-0.0365009,0.0883894,-0.00940739
8.37841e-05,0.0971844,-0.0338326,0.0903883,-0.0114074
9.94923e-05,0.0983937,-0.0301666,0.0927224,-0.0131852
0.000112006,0.0998321,-0.0254974,0.0953889,-0.0147407
0.000118917,0.101647,-0.0198345,0.0983891,-0.0160742
0.000119663,0.104,-0.0131683,0.101722,-0.0171852
0.000115994,0.107069,-0.00550079,0.105389,-0.018074
0.000111056,0.111028,0.0031662,0.109389,-0.0187407
0.000107765,0.116041,0.0128365,0.113722,-0.0191851
0.000107706,0.122249,0.0234985,0.118389,-0.0194075
0.000111056,0.129762,0.0351658,0.123389,-0.0194075
0.000117034,0.138657,0.0478363,0.128722,-0.0191852
0.000124306,0.148975,0.0614967,0.134389,-0.0187407
0.000131186,0.160739,0.0761681,0.140388,-0.018074
0.000135794,0.173943,0.0918331,0.146723,-0.0171853
0.000107433,0.0551562,0.0305977,0.0455956,-0.0051985
6.88522e-05,0.0568181,0.0317764,0.0467687,-0.0055895
4.50553e-05,0.058454,0.0329456,0.0479145,-0.0059715
3.0686e-05,0.0600542,0.0340881,0.0490332,-0.0063445
2.20883e-05,0.0616251,0.0352154,0.0501251,-0.0067085
1.69422e-05,0.0631681,0.0363293,0.0511909,-0.0070635
1.38345e-05,0.0646749,0.0374184,0.0522285,-0.0074095
1.19245e-05,0.0661535,0.0384941,0.0532398,-0.0077465
1.07192e-05,0.067597,0.039547,0.0542235,-0.0080745
9.93097e-06,0.0690112,0.0405865,0.0551801,-0.0083935
9.39232e-06,0.0703947,0.0416088,0.0561104,-0.0087035
9.00566e-06,0.0717436,0.0426083,0.057014,-0.0090045
8.71392e-06,0.073061,0.0435925,0.0578895,-0.00929649
8.48347e-06,0.0743471,0.0445595,0.0587382,-0.00957951
8.29445e-06,0.0756025,0.0455093,0.0595613,-0.0098535
8.13483e-06,0.0768206,0.0464363,0.0603547,-0.0101185
7.99728e-06,0.078011,0.0473499,0.0611234,-0.0103745
7.87719e-06,0.0791667,0.0482426,0.0618644,-0.0106215
7.77157e-06,0.0802907,0.049118,0.0625787,-0.0108595
7.67843e-06,0.0813831,0.0499763,0.0632663,-0.0110885
7.59628e-06,0.082442,0.0508175,0.0639248,-0.0113085
7.52404e-06,0.0834682,0.0516376,0.0645585,-0.0115195
7.46087e-06,0.0844644,0.0524445,0.0651646,-0.0117215
7.40602e-06,0.0854249,0.0532284,0.0657434,-0.0119145
7.35898e-06,0.0863549,0.053997,0.0662956,-0.0120985
7.31926e-06,0.0872515,0.0547466,0.0668206,-0.0122735
7.28635e-06,0.0881161,0.055479,0.0673184,-0.0124395
7.25986e-06,0.0889476,0.0561924,0.0677896,-0.0125965
7.23945e-06,0.0897483,0.0568905,0.0682335,-0.0127445
7.22484e-06,0.0905145,0.0575676,0.0686502,-0.0128835
7.21565e-06,0.091248,0.0582256,0.0690408,-0.0130135
7.21168e-06,0.09195,0.0588684,0.0694032,-0.0131345
7.21266e-06,0.092621,0.059494,0.0697398,-0.0132466
7.21838e-06,0.0932566,0.0600986,0.0700481,-0.0133494
7.22864e-06,0.093861,0.0606861,0.0703304,-0.0134435
7.24327e-06,0.0944336,0.0612564,0.0705857,-0.0135285
7.26209e-06,0.0949755,0.0618114,0.0708139,-0.0136045
7.28498e-06,0.0954801,0.0623417,0.0710144,-0.0136715
7.3118e-06,0.0959559,0.0628586,0.0711887,-0.0137295
7.34245e-06,0.0963994,0.0633583,0.0713353,-0.0137786
7.37687e-06,0.0968093,0.0638371,0.0714557,-0.0138184
7.41494e-06,0.0971866,0.0642986,0.071548,-0.0138495
7.45656e-06,0.0975332,0.064743,0.0716145,-0.0138715
7.50173e-06,0.0978467,0.0651684,0.0716538,-0.0138845
7.55046e-06,0.098129,0.0655785,0.071665,-0.0138885
7.60269e-06,0.0983771,0.0659657,0.0716507,-0.0138835
7.65838e-06,0.0985955,0.0663395,0.0716085,-0.0138695
7.7176e-06,0.0987813,0.0666943,0.0715394,-0.0138465
7.78032e-06,0.0989319,0.0670261,0.0714436,-0.0138146
7.84661e-06,0.0990563,0.0673485,0.0713205,-0.0137734
7.91652e-06,0.0991453,0.0676479,0.0711703,-0.0137235
7.99016e-06,0.0992022,0.0679283,0.0709937,-0.0136645
8.06756e-06,0.0992286,0.0681934,0.0707891,-0.0135965
8.14888e-06,0.0992236,0.0684395,0.070559,-0.0135196
8.23418e-06,0.0991852,0.0686665,0.0703006,-0.0134335
8.32364e-06,0.0991162,0.0688763,0.0700154,-0.0133384
8.41745e-06,0.0990165,0.0690689,0.0697036,-0.0132346
8.51577e-06,0.0988843,0.0692425,0.0693643,-0.0131214
8.61878e-06,0.0987232,0.0694008,0.0689986,-0.0129995
8.72679e-06,0.0985257,0.0695343,0.0686054,-0.0128685
8.83997e-06,0.0983036,0.0696583,0.0681858,-0.0127286
8.95861e-06,0.0980463,0.0697594,0.0677382,-0.0125794
9.08303e-06,0.097758,0.0698414,0.0672644,-0.0124215
9.21358e-06,0.097442,0.06991,0.0667634,-0.0122545
9.35058e-06,0.0970934,0.0699577,0.0662355,-0.0120784
9.49452e-06,0.0967135,0.0699863,0.0656806,-0.0118937
9.64568e-06,0.0963051,0.0699997,0.0650986,-0.0116993
9.80462e-06,0.0958655,0.069994,0.0644892,-0.0114967
9.9718e-06,0.095394,0.0699673,0.0638534,-0.0112844
1.01478e-05,0.0948974,0.0699291,0.0631905,-0.0110635
1.03332e-05,0.0943648,0.0698643,0.0625007,-0.0108336
1.05286e-05,0.0938102,0.0697918,0.0617837,-0.0105945
1.07345e-05,0.0932198,0.0696926,0.0610394,-0.0103465
1.09519e-05,0.0926025,0.0695782,0.0602685,-0.0100895
1.11814e-05,0.0919568,0.0694466,0.0594704,-0.0098235
1.14238e-05,0.0912834,0.0692978,0.0586456,-0.00954849
1.168e-05,0.0905791,0.069128,0.0577933,-0.00926453
1.1951e-05,0.0898491,0.068943,0.0569143,-0.00897139
1.22376e-05,0.0890924,0.0687408,0.0560088,-0.00866956
1.25411e-05,0.088304,0.0685158,0.0550756,-0.00835854
1.28625e-05,0.0874923,0.0682774,0.0541155,-0.0080384
1.3203e-05,0.0866517,0.068018,0.0531285,-0.00770956
1.35641e-05,0.085787,0.0677433,0.0521145,-0.00737149
1.39469e-05,0.0848955,0.0674496,0.0510731,-0.00702453
1.43531e-05,0.0839787,0.0671368,0.0500062,-0.00666851
1.47841e-05,0.0830366,0.0668068,0.0489101,-0.00630343
1.52416e-05,0.082072,0.0664597,0.0477889,-0.00592959
1.57277e-05,0.0810805,0.0660915,0.046639,-0.00554657
1.62441e-05,0.080071,0.0657101,0.045464,-0.00515425
1.67932e-05,0.0790355,0.0653076,0.0442598,-0.00475371
1.7377e-05,0.0779791,0.0648861,0.043031,-0.00434351
1.7998e-05,0.0769034,0.0644493,0.0417733,-0.00392449
1.86589e-05,0.0758077,0.0639935,0.0404897,-0.00349629
1.93624e-05,0.0746905,0.0635166,0.0391784,-0.00305974
2.01119e-05,0.0735615,0.0630283,0.0378404,-0.00261343
2.09106e-05,0.0724121,0.0625172,0.0364754,-0.00215864
2.17622e-05,0.0712487,0.0619888,0.035084,-0.00169432
2.26702e-05,0.0700718,0.0614433,0.0336642,-0.00122142
2.36392e-05,0.0688825,0.0608788,0.0322185,-0.000739813
2.46743e-05,0.0676837,0.060297,0.0307455,-0.000248313
2.78113e-05,0.0836825,0.0751553,0.0367998,0.000464797
2.83117e-05,0.0833622,0.0754547,0.0354111,0.00137895
2.80317e-05,0.0830713,0.0757427,0.03404,0.00226957
2.75402e-05,0.0828098,0.0760212,0.0326865,0.00313669
2.70029e-05,0.0825748,0.0762882,0.0313506,0.00398046
2.64661e-05,0.0823629,0.0765419,0.0300322,0.0048008
2.59414e-05,0.0821726,0.0767822,0.0287314,0.00559765
2.54311e-05,0.0820079,0.0770149,0.0274483,0.00637108
2.49345e-05,0.0818601,0.0772324,0.0261826,0.00712109
2.44503e-05,0.0817314,0.0774384,0.0249346,0.00784767
2.39776e-05,0.0816221,0.0776348,0.0237041,0.00855082
2.3515e-05,0.0815272,0.0778179,0.0224912,0.00923043
2.30616e-05,0.0814471,0.0779896,0.0212959,0.00988668
2.26166e-05,0.0813805,0.0781498,0.0201181,0.0105196
2.21791e-05,0.0813279,0.0783005,0.018958,0.0111289
2.17486e-05,0.0812842,0.0784378,0.0178154,0.0117149
2.13242e-05,0.0812444,0.078558,0.0166905,0.0122774
2.09054e-05,0.0812203,0.0786743,0.0155829,0.0128164
2.04919e-05,0.0811977,0.0787735,0.0144931,0.0133321
2.0083e-05,0.0811864,0.078867,0.0134209,0.0138242
1.96782e-05,0.081176,0.0789452,0.0123662,0.014293
1.92774e-05,0.0811637,0.0790062,0.0113292,0.0147383
1.888e-05,0.0811649,0.0790672,0.0103095,0.0151601
1.84858e-05,0.0811564,0.0791054,0.00930762,0.0155586
1.80944e-05,0.0811557,0.0791397,0.00832325,0.0159336
1.77056e-05,0.0811507,0.0791588,0.00735641,0.0162851
1.7319e-05,0.0811423,0.0791645,0.00640732,0.0166134
1.69344e-05,0.0811361,0.0791636,0.00547552,0.0169179
1.65518e-05,0.081121,0.0791454,0.0045616,0.0171993
1.61706e-05,0.0811055,0.0791197,0.00366497,0.017457
1.57909e-05,0.0810823,0.0790796,0.00278604,0.0176913
1.54124e-05,0.0810543,0.0790291,0.00192493,0.0179024
1.50349e-05,0.0810208,0.078968,0.00108099,0.0180898
1.46584e-05,0.0809764,0.0788918,0.000255048,0.018254
1.42826e-05,0.080927,0.0788069,-0.000553846,0.0183945
1.39075e-05,0.0808684,0.0787096,-0.0013448,0.0185117
1.3533e-05,0.0807988,0.078599,-0.00211799,0.0186055
1.31589e-05,0.0807215,0.0784788,-0.00287426,0.0186757
1.27851e-05,0.0806333,0.0783463,-0.00361216,0.0187227
1.24117e-05,0.0805325,0.0782003,-0.00433302,0.018746
1.20386e-05,0.0804225,0.0780449,-0.00503618,0.018746
1.16659e-05,0.0803001,0.077877,-0.00572169,0.0187227
1.12934e-05,0.0801658,0.0776978,-0.00638956,0.0186759
1.09213e-05,0.0800173,0.0775051,-0.00704014,0.0186055
1.05496e-05,0.079858,0.0773029,-0.00767279,0.0185117
1.01786e-05,0.0796839,0.0770874,-0.00828815,0.0183945
9.80831e-06,0.0794983,0.0768623,-0.00888562,0.018254
9.43899e-06,0.0792964,0.076623,-0.00946593,0.0180899
9.07094e-06,0.0790817,0.0763731,-0.0100282,0.0179024
8.70443e-06,0.078852,0.0761108,-0.0105733,0.0176913
8.34005e-06,0.0786091,0.0758381,-0.0111006,0.0174569
7.97831e-06,0.07835,0.075552,-0.0116104,0.0171993
7.61987e-06,0.0780791,0.0752573,-0.0121025,0.016918
7.26554e-06,0.0777891,0.0749464,-0.0125771,0.0166132
6.91624e-06,0.0774873,0.0746269,-0.0130343,0.0162852
6.57336e-06,0.0771688,0.0742941,-0.0134737,0.0159335
6.23841e-06,0.0768376,0.0739517,-0.0138955,0.0155585
5.91306e-06,0.0764907,0.073597,-0.0142995,0.0151604
5.59953e-06,0.0761264,0.0732279,-0.0146866,0.0147383
5.30041e-06,0.0757495,0.0728493,-0.0150558,0.0142929
5.01895e-06,0.075358,0.0724592,-0.0154072,0.0138242
4.75883e-06,0.0749505,0.0720558,-0.0157415,0.0133318
4.52428e-06,0.0745315,0.0716438,-0.0160573,0.0128167
4.32007e-06,0.074095,0.0712166,-0.0163565,0.0122772
4.15123e-06,0.0736457,0.0707788,-0.0166377,0.0117148
4.02295e-06,0.0731831,0.0703297,-0.0169014,0.0111289
3.93978e-06,0.0727075,0.069869,-0.0171476,0.0105194
3.90527e-06,0.0722191,0.069397,-0.0173755,0.0098871
3.92137e-06,0.0717178,0.0689125,-0.0175872,0.00923026
3.98825e-06,0.0712036,0.0684156,-0.0177802,0.00855076
4.1043e-06,0.0706782,0.0679073,-0.017956,0.00784767
4.2665e-06,0.0701431,0.0673885,-0.0181143,0.00712109
4.4709e-06,0.0695979,0.0668583,-0.0182549,0.00637114
4.71367e-06,0.0690414,0.0663147,-0.0183777,0.00559771
4.9906e-06,0.0684765,0.0657597,-0.0184836,0.00480068
5.2986e-06,0.0679036,0.0651932,-0.0185716,0.00398052
5.63489e-06,0.0673235,0.0646152,-0.0186411,0.00313652
5.99776e-06,0.066738,0.0640259,-0.0186946,0.00226986
6.38619e-06,0.0661452,0.0634232,-0.0187292,0.00137889
6.79977e-06,0.0655506,0.0628109,-0.0187472,0.000464678
8.92259e-06,0.0872832,0.0833282,-0.025963,-0.000824074
1.26597e-05,0.0878681,0.0833015,-0.0278519,-0.00243519
1.31337e-05,0.0884698,0.0832453,-0.0296852,-0.00399074
1.27267e-05,0.0890835,0.0831614,-0.031463,-0.00549074
1.21131e-05,0.0897047,0.0830517,-0.0331852,-0.00693518
1.14804e-05,0.0903231,0.0829115,-0.0348518,-0.00832407
1.08791e-05,0.0909376,0.0827456,-0.036463,-0.00965741
1.0322e-05,0.0915405,0.082551,-0.0380186,-0.0109352
9.81074e-06,0.0921279,0.0823288,-0.0395185,-0.0121574
9.34417e-06,0.0926946,0.082078,-0.040963,-0.0133241
8.92038e-06,0.0932399,0.0818024,-0.0423518,-0.0144352
8.53714e-06,0.0937533,0.0814943,-0.0436852,-0.0154907
8.19222e-06,0.0942388,0.0811625,-0.044963,-0.0164907
7.88351e-06,0.0946882,0.080801,-0.0461851,-0.0174352
7.6089e-06,0.0951002,0.0804119,-0.0473519,-0.0183241
7.36652e-06,0.0954719,0.0799952,-0.048463,-0.0191574
7.1546e-06,0.0958017,0.0795517,-0.0495185,-0.0199352
6.97158e-06,0.096084,0.0790777,-0.0505186,-0.0206574
6.81583e-06,0.0963213,0.0785789,-0.0514629,-0.0213241
6.68625e-06,0.0965087,0.0780516,-0.0523519,-0.0219352
6.5815e-06,0.0966432,0.0774946,-0.0531852,-0.0224907
6.5007e-06,0.0967265,0.0769119,-0.0539629,-0.0229908
6.44304e-06,0.0967554,0.0763016,-0.0546852,-0.0234352
6.40775e-06,0.096727,0.0756617,-0.055352,-0.0238241
6.3943e-06,0.096642,0.074995,-0.0559628,-0.0241574
6.40237e-06,0.0964996,0.0743017,-0.0565186,-0.0244352
6.43161e-06,0.0962961,0.0735788,-0.0570185,-0.0246574
6.48211e-06,0.0960323,0.0728283,-0.057463,-0.0248241
6.5539e-06,0.0957069,0.0720501,-0.0578518,-0.0249352
6.64719e-06,0.0953209,0.0712461,-0.0581852,-0.0249908
6.76245e-06,0.0948697,0.0704117,-0.058463,-0.0249907
6.9002e-06,0.0943565,0.0695515,-0.0586854,-0.0249354
7.06144e-06,0.0937773,0.0686617,-0.0588517,-0.024824
7.24694e-06,0.0931344,0.0677452,-0.0589628,-0.0246574
7.45821e-06,0.0924263,0.0668011,-0.0590184,-0.0244351
7.69675e-06,0.0916531,0.0658293,-0.0590187,-0.0241575
7.96417e-06,0.0908129,0.0648289,-0.0589628,-0.0238241
8.26283e-06,0.0899066,0.0637999,-0.0588521,-0.0234351
8.59511e-06,0.0889358,0.062746,-0.0586851,-0.0229908
8.96418e-06,0.087898,0.0616627,-0.0584631,-0.0224907
9.37323e-06,0.0867931,0.0605507,-0.0581851,-0.0219352
9.82656e-06,0.0856225,0.059411,-0.0578518,-0.021324
1.03288e-05,0.0843876,0.0582457,-0.0574629,-0.0206574
1.08856e-05,0.0830868,0.0570517,-0.0570185,-0.0199353
1.15037e-05,0.0817198,0.0558281,-0.0565186,-0.0191574
1.21906e-05,0.0802898,0.0545788,-0.0559628,-0.018324
1.29557e-05,0.078796,0.0533009,-0.055352,-0.0174353
1.38099e-05,0.0772393,0.0519953,-0.0546851,-0.0164907
1.47669e-05,0.0756216,0.050662,-0.0539632,-0.0154907
1.58424e-05,0.0739434,0.0493011,-0.053185,-0.0144353
1.70563e-05,0.0722067,0.0479116,-0.0523522,-0.0133243
1.84326e-05,0.0704131,0.0464954,-0.0514624,-0.0121571
2.00012e-05,0.0685657,0.0450506,-0.0505185,-0.0109353
2.18002e-05,0.066667,0.0435791,-0.0495186,-0.00965738
2.38773e-05,0.0647196,0.042079,-0.0484633,-0.00832415
2.6294e-05,0.0627263,0.0405502,-0.0473516,-0.006935
2.91315e-05,0.0606951,0.0389957,-0.0461853,-0.0054909
3.24961e-05,0.0586278,0.0374117,-0.0449629,-0.00399065
3.65322e-05,0.0565339,0.0358019,-0.043685,-0.00243521
4.1437e-05,0.0544188,0.0341616,-0.0423522,-0.000824094
0.000102694,0.103223,0.0622959,-0.0822408,0.00325924
0.000139201,0.0970088,0.0538521,-0.0801296,0.00948149
0.000174609,0.0918665,0.0458517,-0.0781295,0.0152593
0.000212672,0.0877687,0.0382967,-0.0762408,0.0205926
0.000247872,0.0846556,0.0311852,-0.0744631,0.0254814
0.000267971,0.0824378,0.0245185,-0.0727961,0.029926
0.000261555,0.0809997,0.0182962,-0.0712407,0.0339258
0.000229398,0.0802066,0.0125184,-0.0697963,0.0374815
0.000186123,0.079916,0.00718498,-0.0684631,0.0405926
0.000147544,0.0799872,0.00229645,-0.0672407,0.0432593
0.000120258,0.0802889,-0.00214767,-0.0661297,0.0454814
0.000102898,0.0807038,-0.00614834,-0.0651295,0.0472593
9.15768e-05,0.0811313,-0.00970364,-0.0642409,0.0485926
8.28825e-05,0.0814871,-0.0128145,-0.0634627,0.0494815
7.44437e-05,0.0817048,-0.0154819,-0.0627964,0.0499259
6.46948e-05,0.0817312,-0.017704,-0.0622411,0.049926
5.26146e-05,0.081527,-0.0194817,-0.0617957,0.0494814
3.75903e-05,0.0810688,-0.0208139,-0.0614629,0.0485926
1.93936e-05,0.0803427,-0.0217047,-0.0612407,0.0472592
2.72812e-06,0.0793471,-0.0221477,-0.06113,0.0454815
2.59129e-05,0.0780946,-0.0221477,-0.06113,0.0432592
5.12879e-05,0.0766107,-0.0217042,-0.0612402,0.0405927
7.69203e-05,0.0749385,-0.0208144,-0.0614629,0.0374814
0.000101247,0.0731392,-0.0194817,-0.0617967,0.033926
0.000122798,0.0712938,-0.0177035,-0.0622401,0.0299259
0.000140618,0.0695157,-0.015481,-0.0627971,0.0254813
0.000154662,0.0679398,-0.0128155,-0.0634627,0.0205927
0.000165892,0.0667372,-0.00970411,-0.0642405,0.0152591
0.00017587,0.0661028,-0.00614786,-0.0651298,0.00948155
0.000185878,0.0662448,-0.00214815,-0.0661297,0.0032593
0.000228533,0.100262,0,-0.0999999,-0.00725
0.000227941,0.10213,0,-0.0999999,-0.02075
0.000202714,0.105227,0,-0.1,-0.03275
0.00016931,0.108952,0,-0.0999999,-0.04325
0.000135972,0.112827,0,-0.0999999,-0.05225
0.000105871,0.116491,0,-0.0999999,-0.05975
7.96309e-05,0.119679,0,-0.0999999,-0.06575
5.68034e-05,0.122209,0,-0.1,-0.07025
3.6584e-05,0.123958,0,-0.0999999,-0.07325
1.8111e-05,0.12485,0,-0.0999999,-0.07475
5.5981e-07,0.12485,0,-0.0999999,-0.0747501
1.68496e-05,0.123958,0,-0.0999999,-0.0732499
3.48645e-05,0.122209,0,-0.1,-0.07025
5.42232e-05,0.119679,0,-0.0999999,-0.0657499
7.56405e-05,0.116491,0,-0.0999999,-0.0597501
9.97329e-05,0.112828,0,-0.0999999,-0.05225
0.000126822,0.108952,0,-0.0999999,-0.0432502
0.000156544,0.105227,0,-0.1,-0.0327498
0.000187276,0.10213,0,-0.0999999,-0.02075
0.000215643,0.100262,0,-0.0999999,-0.00724995
0.000224075,0.100262,0,-0.0999999,0.00725001
0.000209023,0.10213,0,-0.0999999,0.02075
0.000184976,0.105227,0,-0.1,0.03275
0.000158653,0.108952,0,-0.0999999,0.04325
0.000133053,0.112827,0,-0.0999999,0.05225
0.000109308,0.116491,0,-0.0999999,0.05975
8.76316e-05,0.119679,0,-0.0999999,0.06575
6.78075e-05,0.122209,0,-0.1,0.07025
4.94222e-05,0.123958,0,-0.0999999,0.07325
3.19699e-05,0.12485,0,-0.0999999,0.07475
1.48858e-05,0.124851,0,-0.1,0.0747501
2.45526e-06,0.123957,0,-0.0999994,0.0732499
2.07592e-05,0.122209,0,-0.1,0.07025
4.08381e-05,0.119678,0,-0.0999994,0.0657499
6.36216e-05,0.116491,0,-0.1,0.0597501
9.01146e-05,0.112828,0,-0.1,0.05225
0.000121219,0.108952,0,-0.0999994,0.0432502
0.000157288,0.105227,0,-0.1,0.0327498
0.000197278,0.10213,0,-0.0999994,0.02075
0.000237663,0.100263,0,-0.1,0.00724995
0.000255415,0.100263,0,-0.1,-0.00725
0.000239173,0.10213,0,-0.0999994,-0.02075
0.000207131,0.105227,0,-0.1,-0.03275
0.000170974,0.108952,0,-0.0999994,-0.04325
0.000136579,0.112828,0,-0.1,-0.05225
0.000106087,0.116491,0,-0.1,-0.05975
7.97067e-05,0.119678,0,-0.0999994,-0.06575
5.68296e-05,0.122209,0,-0.1,-0.07025
